nct_id,source_overall_status,discontinued,study_first_submitted_date,submission_year,temporal_group,dataset_version,aact_snapshot_date,aact_snapshot_file,label_source_table,label_rule,temporal_source_field,cohort_source_artifact,cohort_source_sha256
NCT02649998,WITHDRAWN,1,2016-01-04,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02650232,COMPLETED,0,2015-12-21,2015,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02652676,TERMINATED,1,2016-01-08,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02653482,COMPLETED,0,2016-01-04,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02656329,TERMINATED,1,2016-01-07,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02658136,COMPLETED,0,2016-01-12,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02659202,TERMINATED,1,2016-01-11,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02660385,COMPLETED,0,2016-01-14,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02661217,COMPLETED,0,2016-01-19,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02668250,COMPLETED,0,2016-01-22,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02668419,COMPLETED,0,2016-01-19,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02669134,WITHDRAWN,1,2015-12-17,2015,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02669290,TERMINATED,1,2016-01-13,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02669407,COMPLETED,0,2016-01-22,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02671903,COMPLETED,0,2016-01-26,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02672163,COMPLETED,0,2015-12-28,2015,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02673164,COMPLETED,0,2016-02-01,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02673892,TERMINATED,1,2016-02-01,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02674438,COMPLETED,0,2016-01-29,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02678312,COMPLETED,0,2016-02-04,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02679599,COMPLETED,0,2016-02-02,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02679690,COMPLETED,0,2016-02-05,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02682251,COMPLETED,0,2016-01-27,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02686749,TERMINATED,1,2016-02-05,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02689635,TERMINATED,1,2016-02-05,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02689687,COMPLETED,0,2016-01-28,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02690974,COMPLETED,0,2016-02-15,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02692690,COMPLETED,0,2016-01-28,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02693262,COMPLETED,0,2015-12-24,2015,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02693691,COMPLETED,0,2016-02-20,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02695420,COMPLETED,0,2016-02-25,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02696486,COMPLETED,0,2016-02-22,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02696967,COMPLETED,0,2016-02-26,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02698241,TERMINATED,1,2016-02-29,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02699944,COMPLETED,0,2016-02-24,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02700191,WITHDRAWN,1,2016-03-02,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02700425,COMPLETED,0,2016-01-29,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02708407,TERMINATED,1,2016-01-18,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02708654,COMPLETED,0,2016-03-10,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02708771,COMPLETED,0,2016-03-06,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02713126,COMPLETED,0,2016-03-15,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02713347,COMPLETED,0,2016-03-14,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02721511,WITHDRAWN,1,2016-03-17,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02722213,COMPLETED,0,2016-03-10,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02728739,COMPLETED,0,2016-03-24,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02737761,COMPLETED,0,2016-04-05,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02737995,COMPLETED,0,2016-04-08,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02742129,COMPLETED,0,2016-04-08,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02742545,COMPLETED,0,2016-04-11,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02742597,COMPLETED,0,2016-03-21,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02744339,COMPLETED,0,2016-03-18,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02748876,COMPLETED,0,2016-04-20,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02751853,TERMINATED,1,2016-04-19,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02752997,COMPLETED,0,2016-04-14,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02754518,COMPLETED,0,2016-04-22,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02755129,COMPLETED,0,2016-03-02,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02757976,TERMINATED,1,2016-04-28,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02762825,TERMINATED,1,2016-03-22,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02763670,COMPLETED,0,2016-05-03,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02767024,WITHDRAWN,1,2016-05-04,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02767245,COMPLETED,0,2016-05-09,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02768298,COMPLETED,0,2016-05-09,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02769611,WITHDRAWN,1,2016-05-10,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02770092,COMPLETED,0,2016-05-05,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02772068,COMPLETED,0,2016-05-11,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02772146,TERMINATED,1,2016-05-09,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02774616,COMPLETED,0,2016-05-13,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02780180,TERMINATED,1,2016-05-17,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02782572,COMPLETED,0,2016-05-19,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT02783716,TERMINATED,1,2016-05-20,2016,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
